im_name,gil_format_name,fold,id,None score
HE_Q12_v2_s1_018.jpg,HE_Q12_v2_s1_019_r2c6,4,4711,2
HE_Q12_v2_s1_042.jpg,HE_Q12_v2_s1_043_r4c6,5,4735,1
HE_Q12_v2_s1_044.jpg,HE_Q12_v2_s1_045_r4c4,3,4737,3
HE_Q12_v2_s1_056.jpg,HE_Q12_v2_s1_057_r5c9,3,4749,1
HE_Q12_v2_s1_128.jpg,HE_Q12_v2_s1_129_r11c9,6,4821,1
HE_Q12_v2_s1_133.jpg,HE_Q12_v2_s1_134_r12c11,4,4826,1
HE_Q12_v2_s1_154.jpg,HE_Q12_v2_s1_155_r13c11,1,4847,3
HE_Q12_v2_s1_155.jpg,HE_Q12_v2_s1_156_r13c12,6,4848,2
HE_Q12_v2_s1_161.jpg,HE_Q12_v2_s1_162_r14c7,6,4854,2
HE_Q3_v2_b3_007.jpg,HE_Q3_v2_b3_7,4,4868,1
HE_Q3_v2_b3_014.jpg,HE_Q3_v2_b3_14,2,4875,1
HE_Q3_v2_s1_048.jpg,HE_Q3_v2_s1_049_r5c1,4,4909,3
HE_Q3_v2_s1_058.jpg,HE_Q3_v2_s1_059_r5c11,1,4919,3
HE_Q3_v2_s1_059.jpg,HE_Q3_v2_s1_060_r5c12,2,4920,1
